"oblast_name","brand","date","size","sum_size"
"Волинська область","CITROEN  C5","2017-02",2,65
"Волинська область","CITROEN  C5","2017-04",4,65
"Волинська область","CITROEN  C5","2017-05",4,65
"Волинська область","CITROEN  C5","2017-06",9,65
"Волинська область","CITROEN  C5","2017-07",3,65
"Волинська область","CITROEN  C5","2017-08",5,65
"Волинська область","CITROEN  C5","2017-09",2,65
"Волинська область","CITROEN  C5","2017-10",8,65
"Волинська область","CITROEN  C5","2017-11",8,65
"Волинська область","CITROEN  C5","2017-12",7,65
"Волинська область","CITROEN  C5","2018-01",5,65
"Волинська область","CITROEN  C5","2018-02",3,65
"Волинська область","DAF  FT XF 105.460","2017-01",1,68
"Волинська область","DAF  FT XF 105.460","2017-02",9,68
"Волинська область","DAF  FT XF 105.460","2017-03",8,68
"Волинська область","DAF  FT XF 105.460","2017-04",4,68
"Волинська область","DAF  FT XF 105.460","2017-06",5,68
"Волинська область","DAF  FT XF 105.460","2017-07",6,68
"Волинська область","DAF  FT XF 105.460","2017-08",5,68
"Волинська область","DAF  FT XF 105.460","2017-09",7,68
"Волинська область","DAF  FT XF 105.460","2017-10",5,68
"Волинська область","DAF  FT XF 105.460","2017-11",3,68
"Волинська область","DAF  FT XF 105.460","2017-12",5,68
"Волинська область","DAF  FT XF 105.460","2018-01",5,68
"Волинська область","DAF  FT XF 105.460","2018-02",5,68
"Волинська область","DAF  XF 105.460","2017-01",8,114
"Волинська область","DAF  XF 105.460","2017-02",12,114
"Волинська область","DAF  XF 105.460","2017-03",6,114
"Волинська область","DAF  XF 105.460","2017-04",2,114
"Волинська область","DAF  XF 105.460","2017-05",7,114
"Волинська область","DAF  XF 105.460","2017-06",7,114
"Волинська область","DAF  XF 105.460","2017-07",9,114
"Волинська область","DAF  XF 105.460","2017-08",8,114
"Волинська область","DAF  XF 105.460","2017-09",10,114
"Волинська область","DAF  XF 105.460","2017-10",10,114
"Волинська область","DAF  XF 105.460","2017-11",7,114
"Волинська область","DAF  XF 105.460","2017-12",9,114
"Волинська область","DAF  XF 105.460","2018-01",9,114
"Волинська область","DAF  XF 105.460","2018-02",8,114
"Волинська область","FIAT  DOBLO","2017-01",4,87
"Волинська область","FIAT  DOBLO","2017-02",3,87
"Волинська область","FIAT  DOBLO","2017-03",5,87
"Волинська область","FIAT  DOBLO","2017-04",5,87
"Волинська область","FIAT  DOBLO","2017-05",5,87
"Волинська область","FIAT  DOBLO","2017-06",6,87
"Волинська область","FIAT  DOBLO","2017-07",6,87
"Волинська область","FIAT  DOBLO","2017-08",11,87
"Волинська область","FIAT  DOBLO","2017-09",8,87
"Волинська область","FIAT  DOBLO","2017-10",9,87
"Волинська область","FIAT  DOBLO","2017-11",4,87
"Волинська область","FIAT  DOBLO","2017-12",10,87
"Волинська область","FIAT  DOBLO","2018-01",5,87
"Волинська область","FIAT  DOBLO","2018-02",5,87
"Волинська область","FORD  FOCUS","2017-01",1,99
"Волинська область","FORD  FOCUS","2017-02",3,99
"Волинська область","FORD  FOCUS","2017-03",2,99
"Волинська область","FORD  FOCUS","2017-04",7,99
"Волинська область","FORD  FOCUS","2017-05",1,99
"Волинська область","FORD  FOCUS","2017-06",5,99
"Волинська область","FORD  FOCUS","2017-07",5,99
"Волинська область","FORD  FOCUS","2017-08",6,99
"Волинська область","FORD  FOCUS","2017-09",6,99
"Волинська область","FORD  FOCUS","2017-10",7,99
"Волинська область","FORD  FOCUS","2017-11",8,99
"Волинська область","FORD  FOCUS","2017-12",13,99
"Волинська область","FORD  FOCUS","2018-01",15,99
"Волинська область","FORD  FOCUS","2018-02",17,99
"Волинська область","FORD  TRANSIT","2017-01",3,62
"Волинська область","FORD  TRANSIT","2017-02",2,62
"Волинська область","FORD  TRANSIT","2017-03",4,62
"Волинська область","FORD  TRANSIT","2017-04",8,62
"Волинська область","FORD  TRANSIT","2017-05",3,62
"Волинська область","FORD  TRANSIT","2017-06",5,62
"Волинська область","FORD  TRANSIT","2017-07",2,62
"Волинська область","FORD  TRANSIT","2017-08",3,62
"Волинська область","FORD  TRANSIT","2017-09",7,62
"Волинська область","FORD  TRANSIT","2017-10",5,62
"Волинська область","FORD  TRANSIT","2017-11",3,62
"Волинська область","FORD  TRANSIT","2017-12",5,62
"Волинська область","FORD  TRANSIT","2018-01",4,62
"Волинська область","FORD  TRANSIT","2018-02",7,62
"Волинська область","HONDA  DIO","2017-02",2,65
"Волинська область","HONDA  DIO","2017-03",8,65
"Волинська область","HONDA  DIO","2017-04",5,65
"Волинська область","HONDA  DIO","2017-05",11,65
"Волинська область","HONDA  DIO","2017-06",6,65
"Волинська область","HONDA  DIO","2017-07",4,65
"Волинська область","HONDA  DIO","2017-08",9,65
"Волинська область","HONDA  DIO","2017-09",7,65
"Волинська область","HONDA  DIO","2017-10",5,65
"Волинська область","HONDA  DIO","2017-11",3,65
"Волинська область","HONDA  DIO","2018-01",3,65
"Волинська область","HONDA  DIO","2018-02",2,65
"Волинська область","JIANSHE  JYM 125","2017-06",2,52
"Волинська область","JIANSHE  JYM 125","2017-07",1,52
"Волинська область","JIANSHE  JYM 125","2017-08",6,52
"Волинська область","JIANSHE  JYM 125","2017-09",8,52
"Волинська область","JIANSHE  JYM 125","2017-10",12,52
"Волинська область","JIANSHE  JYM 125","2017-11",16,52
"Волинська область","JIANSHE  JYM 125","2017-12",4,52
"Волинська область","JIANSHE  JYM 125","2018-02",3,52
"Волинська область","KIA  SPORTAGE","2017-01",4,60
"Волинська область","KIA  SPORTAGE","2017-02",4,60
"Волинська область","KIA  SPORTAGE","2017-03",6,60
"Волинська область","KIA  SPORTAGE","2017-04",4,60
"Волинська область","KIA  SPORTAGE","2017-05",3,60
"Волинська область","KIA  SPORTAGE","2017-06",6,60
"Волинська область","KIA  SPORTAGE","2017-07",2,60
"Волинська область","KIA  SPORTAGE","2017-08",1,60
"Волинська область","KIA  SPORTAGE","2017-09",8,60
"Волинська область","KIA  SPORTAGE","2017-10",5,60
"Волинська область","KIA  SPORTAGE","2017-11",6,60
"Волинська область","KIA  SPORTAGE","2017-12",5,60
"Волинська область","KIA  SPORTAGE","2018-01",4,60
"Волинська область","KIA  SPORTAGE","2018-02",1,60
"Волинська область","KINLON  JL150-70C","2017-02",5,75
"Волинська область","KINLON  JL150-70C","2017-03",4,75
"Волинська область","KINLON  JL150-70C","2017-04",5,75
"Волинська область","KINLON  JL150-70C","2017-05",4,75
"Волинська область","KINLON  JL150-70C","2017-06",9,75
"Волинська область","KINLON  JL150-70C","2017-07",4,75
"Волинська область","KINLON  JL150-70C","2017-08",18,75
"Волинська область","KINLON  JL150-70C","2017-09",10,75
"Волинська область","KINLON  JL150-70C","2017-10",4,75
"Волинська область","KINLON  JL150-70C","2017-11",3,75
"Волинська область","KINLON  JL150-70C","2017-12",2,75
"Волинська область","KINLON  JL150-70C","2018-01",6,75
"Волинська область","KINLON  JL150-70C","2018-02",1,75
"Волинська область","LIFAN  LF150-2E","2017-01",4,200
"Волинська область","LIFAN  LF150-2E","2017-02",4,200
"Волинська область","LIFAN  LF150-2E","2017-03",6,200
"Волинська область","LIFAN  LF150-2E","2017-04",12,200
"Волинська область","LIFAN  LF150-2E","2017-05",12,200
"Волинська область","LIFAN  LF150-2E","2017-06",8,200
"Волинська область","LIFAN  LF150-2E","2017-07",28,200
"Волинська область","LIFAN  LF150-2E","2017-08",22,200
"Волинська область","LIFAN  LF150-2E","2017-09",13,200
"Волинська область","LIFAN  LF150-2E","2017-10",7,200
"Волинська область","LIFAN  LF150-2E","2017-11",31,200
"Волинська область","LIFAN  LF150-2E","2017-12",29,200
"Волинська область","LIFAN  LF150-2E","2018-01",15,200
"Волинська область","LIFAN  LF150-2E","2018-02",8,200
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-01",4,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-02",3,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-03",6,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-04",4,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-05",5,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-07",3,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-08",4,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-09",5,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-10",5,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-11",2,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-12",2,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2018-01",3,55
"Волинська область","MERCEDES-BENZ  SPRINTER 313 CDI","2018-02",9,55
"Волинська область","OPEL  ASTRA","2017-01",2,96
"Волинська область","OPEL  ASTRA","2017-02",3,96
"Волинська область","OPEL  ASTRA","2017-03",3,96
"Волинська область","OPEL  ASTRA","2017-04",5,96
"Волинська область","OPEL  ASTRA","2017-05",7,96
"Волинська область","OPEL  ASTRA","2017-06",7,96
"Волинська область","OPEL  ASTRA","2017-07",7,96
"Волинська область","OPEL  ASTRA","2017-08",6,96
"Волинська область","OPEL  ASTRA","2017-09",15,96
"Волинська область","OPEL  ASTRA","2017-10",10,96
"Волинська область","OPEL  ASTRA","2017-11",9,96
"Волинська область","OPEL  ASTRA","2017-12",6,96
"Волинська область","OPEL  ASTRA","2018-01",4,96
"Волинська область","OPEL  ASTRA","2018-02",10,96
"Волинська область","OPEL  ASTRA SPORTS TOURER","2017-01",3,115
"Волинська область","OPEL  ASTRA SPORTS TOURER","2017-02",5,115
"Волинська область","OPEL  ASTRA SPORTS TOURER","2017-03",2,115
"Волинська область","OPEL  ASTRA SPORTS TOURER","2017-04",4,115
"Волинська область","OPEL  ASTRA SPORTS TOURER","2017-05",13,115
